schema_version,timestamp,cpu_temp,cpu_util[%],gpu_temp,gpu_util[%],gpu_clock[mhz],gpu_mem_used[mb],gpu_power[w],ram_used[mb],proc_rss[mb],disk_free[gb],queue_depth[n],torch_vram_alloc[mb],torch_vram_reserved[mb],cycles_total[n],dropped_logs[n]
1.0.0,2026-08-05 03:08:21.980,,12.3,54,10,2040,2534.883328,36.667,20008.370176,1569.226752,593.764958208,83,10.167296,23.068672,80,0
1.0.0,2026-08-05 03:08:22.976,,12.5,54,11,2040,2534.883328,36.527,19994.996736,1568.29696,593.764847616,83,5.252096,23.068672,81,0
1.0.0,2026-08-05 03:08:23.983,,12.5,54,10,2040,2534.883328,36.556,20017.819648,1567.977472,593.764728832,83,5.252096,23.068672,82,0
1.0.0,2026-08-05 03:08:24.974,,9.0,54,10,2040,2534.883328,36.835,19997.089792,1567.977472,593.764651008,83,5.252096,23.068672,83,0
1.0.0,2026-08-05 03:08:25.974,,9.0,54,10,2040,2534.883328,36.165,20009.795584,1572.909056,593.764581376,83,5.252096,23.068672,83,0
1.0.0,2026-08-05 03:08:26.982,,12.9,54,5,2040,2534.883328,36.28,20008.833024,1574.162432,593.764458496,83,5.252096,23.068672,84,0
1.0.0,2026-08-05 03:08:27.971,,12.6,54,3,2040,2534.883328,36.265,20023.558144,1576.136704,593.76433152,83,10.167808,23.068672,85,0
1.0.0,2026-08-05 03:08:28.989,,13.3,54,13,2040,2534.883328,36.769,20019.245056,1576.1408,593.76420864,83,5.252096,23.068672,86,0
1.0.0,2026-08-05 03:08:29.972,,11.9,54,12,2040,2534.883328,36.813,20000.022528,1568.497664,593.764098048,83,5.252096,23.068672,87,0
1.0.0,2026-08-05 03:08:30.986,,11.4,54,10,2040,2534.883328,36.568,19990.573056,1569.038336,593.764077568,83,5.252096,23.068672,88,0
1.0.0,2026-08-05 03:08:31.961,,9.8,54,11,2040,2534.883328,36.461,20006.752256,1570.148352,593.763930112,83,5.252096,23.068672,89,0
1.0.0,2026-08-05 03:08:32.973,,12.5,54,18,2040,2534.883328,36.365,20009.488384,1573.638144,593.763811328,83,5.252096,23.068672,89,0
1.0.0,2026-08-05 03:08:34.000,,11.7,54,4,2040,2534.883328,36.954,20035.403776,1573.224448,593.76361472,83,5.252096,23.068672,90,0
1.0.0,2026-08-05 03:08:34.982,,12.2,54,5,2040,2534.883328,36.869,20054.843392,1573.64224,593.763483648,83,5.252096,23.068672,91,0
1.0.0,2026-08-05 03:08:35.973,,9.2,54,3,2040,2534.883328,36.459,20031.909888,1575.092224,593.7634304,83,5.252096,23.068672,92,0
1.0.0,2026-08-05 03:08:36.975,,9.8,54,10,2040,2534.883328,36.621,20043.677696,1572.704256,593.763328,83,5.252096,23.068672,93,0
1.0.0,2026-08-05 03:08:37.984,,14.5,54,10,2040,2534.883328,36.759,20040.884224,1568.714752,593.763139584,83,5.252096,23.068672,94,0
1.0.0,2026-08-05 03:08:38.970,,13.0,54,11,2040,2534.883328,36.577,20047.753216,1568.714752,593.762942976,83,5.252096,23.068672,95,0
1.0.0,2026-08-05 03:08:39.969,,13.1,54,14,2040,2534.883328,36.648,20052.385792,1573.646336,593.762770944,83,5.252096,23.068672,95,0
1.0.0,2026-08-05 03:08:40.977,,12.6,54,4,2040,2534.883328,36.203,20036.4032,1574.879232,593.762660352,83,5.252096,23.068672,96,0
1.0.0,2026-08-05 03:08:41.977,,12.2,54,3,2040,2534.883328,36.808,20017.52064,1574.879232,593.76265216,83,5.252096,23.068672,97,0
1.0.0,2026-08-05 03:08:42.979,,13.3,54,4,2040,2534.883328,36.736,20044.156928,1573.646336,593.762476032,83,10.37824,23.068672,98,0
1.0.0,2026-08-05 03:08:43.969,,13.1,54,10,2040,2534.883328,36.963,20033.974272,1568.714752,593.762353152,83,5.252096,23.068672,99,0
1.0.0,2026-08-05 03:08:44.970,,13.7,54,11,2040,2534.883328,36.832,20017.528832,1568.714752,593.762234368,83,5.252096,23.068672,100,0
1.0.0,2026-08-05 03:08:45.969,,13.0,54,11,2040,2534.883328,36.794,20014.895104,1573.646336,593.762111488,83,5.252096,23.068672,100,0
1.0.0,2026-08-05 03:08:46.986,,12.1,54,10,2040,2534.883328,36.256,20020.8384,1575.1168,593.76205824,83,5.252096,23.068672,101,0
1.0.0,2026-08-05 03:08:48.002,,12.2,54,13,2040,2534.883328,37.06,20025.675776,1576.1408,593.761964032,83,5.252096,23.068672,102,0
1.0.0,2026-08-05 03:08:48.965,,13.1,54,4,2040,2534.883328,36.209,20019.290112,1573.675008,593.761841152,83,5.252096,23.068672,103,0
1.0.0,2026-08-05 03:08:49.961,,12.4,54,5,2040,2534.883328,36.884,20022.771712,1574.907904,593.761718272,83,5.252096,23.068672,104,0
1.0.0,2026-08-05 03:08:50.983,,13.0,54,5,2040,2534.883328,36.366,20025.253888,1571.966976,593.761599488,83,5.252096,23.068672,105,0
1.0.0,2026-08-05 03:08:51.988,,12.1,54,11,2040,2534.883328,36.854,20008.890368,1568.743424,593.761488896,83,5.252096,23.068672,106,0
1.0.0,2026-08-05 03:08:52.973,,11.2,54,10,2040,2534.883328,36.797,20003.643392,1568.743424,593.761476608,83,5.252096,23.068672,107,0
1.0.0,2026-08-05 03:08:53.996,,11.6,54,20,2040,2534.883328,36.679,20032.446464,1573.675008,593.761308672,83,5.252096,23.068672,107,0
1.0.0,2026-08-05 03:08:54.973,,12.2,54,9,2040,2534.883328,37.106,20024.467456,1574.100992,593.761181696,83,5.252096,23.068672,108,0
1.0.0,2026-08-05 03:08:55.969,,11.8,54,4,2040,2534.883328,36.19,20023.672832,1574.89152,593.76105472,83,5.252096,23.068672,109,0
1.0.0,2026-08-05 03:08:56.980,,12.0,54,4,2040,2534.883328,36.722,20004.245504,1577.08288,593.760935936,83,10.167296,23.068672,110,0
1.0.0,2026-08-05 03:08:57.984,,8.3,54,12,2040,2534.883328,36.685,19967.991808,1569.685504,593.760903168,83,5.252096,23.068672,111,0
1.0.0,2026-08-05 03:08:58.973,,9.4,54,11,2040,2534.883328,36.833,20007.56736,1569.685504,593.760780288,83,5.252096,23.068672,112,0
1.0.0,2026-08-05 03:08:59.977,,12.0,54,12,2040,2534.883328,36.092,20013.654016,1574.62528,593.7606656,83,5.252096,23.068672,112,0
1.0.0,2026-08-05 03:09:00.969,,13.5,54,11,2040,2534.883328,37.479,20000.91136,1575.858176,593.760546816,83,5.252096,23.068672,113,0
1.0.0,2026-08-05 03:09:01.968,,12.4,54,7,2040,2534.883328,36.058,20026.814464,1574.62528,593.760428032,83,5.252096,23.068672,114,0
1.0.0,2026-08-05 03:09:03.006,,11.3,54,5,2040,2534.883328,36.995,20010.287104,1574.612992,593.760333824,83,5.252096,23.068672,115,0
1.0.0,2026-08-05 03:09:03.968,,8.7,54,3,2040,2534.883328,36.898,20012.019712,1574.62528,593.760301056,83,5.252096,23.068672,116,0
1.0.0,2026-08-05 03:09:04.982,,10.6,54,5,2040,2534.883328,36.861,19990.413312,1569.693696,593.760157696,83,5.252096,23.068672,117,0
1.0.0,2026-08-05 03:09:05.969,,13.1,54,11,2040,2534.883328,36.758,20018.081792,1569.693696,593.760043008,83,5.252096,23.068672,118,0
1.0.0,2026-08-05 03:09:06.968,,13.5,54,10,2040,2534.883328,36.613,20016.06656,1570.926592,593.75992832,83,5.252096,23.068672,119,0
1.0.0,2026-08-05 03:09:07.972,,11.9,54,12,2040,2534.883328,36.718,20012.187648,1574.62528,593.759809536,83,5.252096,23.068672,119,0
1.0.0,2026-08-05 03:09:08.985,,11.5,54,10,2040,2534.883328,36.482,20013.4656,1574.449152,593.75976448,83,5.252096,23.068672,120,0
1.0.0,2026-08-05 03:09:09.968,,11.5,54,4,2040,2534.883328,36.798,20030.164992,1574.62528,593.759649792,83,5.252096,23.068672,121,0
1.0.0,2026-08-05 03:09:10.974,,12.9,54,4,2040,2534.883328,36.558,20025.87648,1573.392384,593.759576064,83,10.243584,23.068672,122,0
1.0.0,2026-08-05 03:09:11.971,,12.7,54,11,2040,2534.883328,36.83,20004.974592,1569.693696,593.759461376,83,5.252096,23.068672,123,0
1.0.0,2026-08-05 03:09:12.978,,11.7,54,17,2040,2534.883328,36.587,20023.435264,1574.62528,593.759338496,83,5.252096,23.068672,123,0
1.0.0,2026-08-05 03:09:13.964,,11.3,54,4,2040,2534.883328,37.026,19988.791296,1569.693696,593.759240192,83,5.252096,23.068672,125,0
1.0.0,2026-08-05 03:09:14.980,,10.1,54,16,2040,2534.883328,36.207,19994.103808,1574.62528,593.759219712,83,5.252096,23.068672,125,0
1.0.0,2026-08-05 03:09:15.980,,11.5,54,13,2040,2534.883328,36.961,19989.659648,1574.62528,593.759059968,83,5.252096,23.068672,126,0
1.0.0,2026-08-05 03:09:17.010,,13.9,54,4,2040,2534.883328,36.59,20014.075904,1575.251968,593.75894528,83,5.252096,23.068672,127,0
1.0.0,2026-08-05 03:09:18.043,,13.8,54,3,2040,2534.883328,36.898,20017.594368,1575.268352,593.758826496,83,5.252096,23.068672,128,0
1.0.0,2026-08-05 03:09:19.004,,13.6,54,12,2040,2534.883328,37.049,19998.756864,1570.336768,593.758711808,83,5.252096,23.068672,129,0
1.0.0,2026-08-05 03:09:20.000,,10.0,54,11,2040,2534.883328,36.586,19993.153536,1570.336768,593.758666752,83,5.252096,23.068672,130,0
1.0.0,2026-08-05 03:09:20.993,,12.1,54,10,2040,2534.883328,36.946,20016.177152,1570.336768,593.758560256,83,5.252096,23.068672,131,0
1.0.0,2026-08-05 03:09:21.981,,10.9,54,13,2040,2534.883328,36.589,20020.699136,1575.268352,593.758449664,83,5.252096,23.068672,131,0
1.0.0,2026-08-05 03:09:22.989,,12.0,54,14,2040,2534.883328,36.535,20008.157184,1575.268352,593.758343168,83,5.252096,23.068672,132,0
1.0.0,2026-08-05 03:09:23.996,,13.7,54,3,2040,2534.883328,36.86,20026.146816,1575.268352,593.75822848,83,5.252096,23.068672,133,0
1.0.0,2026-08-05 03:09:24.981,,13.1,54,8,2040,2534.883328,37.14,20018.941952,1570.336768,593.758117888,83,5.252096,23.068672,134,0
1.0.0,2026-08-05 03:09:25.996,,11.9,54,11,2040,2534.883328,36.637,19986.20672,1570.336768,593.758097408,83,5.252096,23.068672,135,0
1.0.0,2026-08-05 03:09:26.990,,11.4,54,7,2040,2534.883328,36.72,20022.112256,1572.356096,593.757945856,83,5.252096,23.068672,136,0
1.0.0,2026-08-05 03:09:28.007,,15.1,54,10,2040,2534.883328,36.154,20030.799872,1572.356096,593.757822976,83,5.252096,23.068672,137,0
1.0.0,2026-08-05 03:09:28.984,,12.8,54,10,2040,2534.883328,36.896,20031.684608,1572.356096,593.757712384,83,5.252096,23.068672,138,0
1.0.0,2026-08-05 03:09:29.984,,12.3,54,17,2040,2534.883328,36.846,20024.635392,1577.28768,593.757589504,83,5.252096,23.068672,138,0
1.0.0,2026-08-05 03:09:31.030,,9.6,54,7,2040,2534.883328,36.657,20012.17536,1577.28768,593.757536256,83,5.252096,23.068672,139,0
1.0.0,2026-08-05 03:09:32.024,,9.6,54,2,2040,2534.883328,37.058,20020.75648,1578.22976,593.757433856,83,5.252096,23.068672,140,0
1.0.0,2026-08-05 03:09:33.004,,13.2,54,10,2040,2534.883328,36.888,20017.414144,1574.821888,593.757319168,83,5.252096,23.068672,141,0
1.0.0,2026-08-05 03:09:34.013,,11.9,54,11,2040,2534.883328,36.628,20011.053056,1572.356096,593.757200384,83,5.252096,23.068672,142,0
1.0.0,2026-08-05 03:09:35.001,,12.3,54,10,2040,2534.883328,36.612,19996.01664,1572.339712,593.7570816,83,5.252096,23.068672,143,0
1.0.0,2026-08-05 03:09:36.001,,12.4,54,11,2040,2534.883328,36.692,20017.573888,1573.588992,593.756971008,83,5.252096,23.068672,144,0
1.0.0,2026-08-05 03:09:37.013,,9.6,54,9,2040,2534.883328,36.284,19993.882624,1577.28768,593.756962816,83,5.252096,23.068672,144,0
1.0.0,2026-08-05 03:09:38.012,,12.0,54,3,2040,2534.883328,36.952,20010.471424,1572.356096,593.756807168,83,5.252096,23.068672,145,0
1.0.0,2026-08-05 03:09:39.005,,12.4,54,9,2040,2534.883328,36.778,20043.169792,1577.828352,593.756688384,83,5.252096,23.068672,146,0
1.0.0,2026-08-05 03:09:40.011,,13.5,54,10,2040,2534.883328,36.777,20035.772416,1574.1952,593.756573696,83,5.252096,23.068672,147,0
1.0.0,2026-08-05 03:09:41.007,,12.5,54,10,2040,2534.883328,36.699,20030.816256,1572.360192,593.756450816,83,5.252096,23.068672,148,0
1.0.0,2026-08-05 03:09:42.003,,10.2,54,11,2040,2534.883328,36.612,20009.20576,1572.315136,593.756360704,83,5.252096,23.068672,149,0
1.0.0,2026-08-05 03:09:43.005,,12.2,54,10,2040,2534.883328,36.476,20024.016896,1572.360192,593.756336128,83,5.252096,23.068672,150,0
1.0.0,2026-08-05 03:09:44.005,,13.1,54,19,2040,2534.883328,36.576,20030.558208,1578.369024,593.766547456,83,5.252096,23.068672,150,0
1.0.0,2026-08-05 03:09:45.025,,12.5,54,3,2040,2534.883328,36.844,20020.195328,1578.524672,593.766428672,83,5.252096,23.068672,151,0
1.0.0,2026-08-05 03:09:46.059,,12.0,54,7,2040,2534.883328,36.977,19998.28992,1577.754624,593.76631808,83,5.252096,23.068672,152,0
1.0.0,2026-08-05 03:09:46.998,,11.5,54,6,2040,2534.883328,36.447,20018.42176,1574.825984,593.766203392,83,5.252096,23.068672,153,0
1.0.0,2026-08-05 03:09:48.008,,11.1,54,10,2040,2534.883328,36.837,19995.42272,1572.274176,593.766187008,83,5.252096,23.068672,154,0
1.0.0,2026-08-05 03:09:48.996,,9.6,54,10,2040,2534.883328,36.824,20010.04544,1572.360192,593.766027264,83,5.252096,23.068672,155,0
1.0.0,2026-08-05 03:09:50.021,,11.3,54,17,2040,2534.883328,36.733,20005.163008,1576.853504,593.76590848,83,5.252096,23.068672,155,0
1.0.0,2026-08-05 03:09:51.017,,11.8,54,3,2040,2534.883328,36.681,20034.9696,1577.291776,593.765797888,83,5.252096,23.068672,156,0
1.0.0,2026-08-05 03:09:52.017,,11.7,54,6,2040,2534.883328,36.928,20028.080128,1577.291776,593.7656832,83,5.252096,23.068672,157,0
1.0.0,2026-08-05 03:09:53.004,,11.9,54,3,2040,2534.883328,36.521,20015.906816,1578.467328,593.765613568,83,5.252096,23.068672,158,0
1.0.0,2026-08-05 03:09:54.019,,11.4,54,12,2040,2534.883328,37.027,20024.705024,1577.291776,593.765535744,83,5.252096,23.068672,159,0
1.0.0,2026-08-05 03:09:55.010,,11.5,54,12,2040,2534.883328,36.933,20032.909312,1572.360192,593.76541696,83,5.252096,23.068672,160,0
1.0.0,2026-08-05 03:09:55.997,,11.8,54,10,2040,2534.883328,36.512,20034.818048,1572.360192,593.765306368,83,5.252096,23.068672,161,0
1.0.0,2026-08-05 03:09:57.009,,12.3,54,10,2040,2534.883328,36.596,20022.890496,1573.576704,593.765187584,83,5.252096,23.068672,162,0
1.0.0,2026-08-05 03:09:58.013,,14.1,54,11,2040,2534.883328,36.289,20041.990144,1577.275392,593.765064704,83,5.252096,23.068672,162,0
1.0.0,2026-08-05 03:09:59.017,,12.1,54,4,2040,2534.883328,37.027,20017.156096,1577.209856,593.765044224,83,5.252096,23.068672,163,0
1.0.0,2026-08-05 03:10:00.021,,11.9,54,3,2040,2534.883328,36.877,20023.611392,1578.53696,593.764909056,83,5.252096,23.068672,164,0
1.0.0,2026-08-05 03:10:01.015,,12.0,54,12,2040,2534.883328,36.892,20012.642304,1577.304064,593.764790272,83,5.252096,23.068672,165,0
1.0.0,2026-08-05 03:10:02.011,,12.7,54,10,2040,2534.883328,36.687,20026.478592,1572.368384,593.764667392,83,5.252096,23.068672,166,0
1.0.0,2026-08-05 03:10:03.004,,13.4,54,10,2040,2534.883328,36.778,20018.733056,1572.114432,593.764548608,83,5.252096,23.068672,167,0
1.0.0,2026-08-05 03:10:04.017,,11.7,54,10,2040,2534.883328,36.111,20007.264256,1577.242624,593.764478976,83,5.252096,23.068672,167,0
1.0.0,2026-08-05 03:10:05.017,,11.3,54,11,2040,2534.883328,37.201,20003.528704,1577.304064,593.764405248,83,5.252096,23.068672,168,0
1.0.0,2026-08-05 03:10:06.012,,11.7,54,4,2040,2534.883328,36.266,20032.446464,1577.304064,593.764327424,83,5.252096,23.068672,169,0
1.0.0,2026-08-05 03:10:07.017,,12.3,54,3,2040,2534.883328,36.735,20033.179648,1577.168896,593.76420864,83,5.252096,23.068672,170,0
1.0.0,2026-08-05 03:10:07.992,,13.4,54,3,2040,2534.883328,36.818,20022.976512,1577.304064,593.764089856,83,5.252096,23.068672,171,0
1.0.0,2026-08-05 03:10:09.012,,12.8,54,12,2040,2534.883328,36.832,20037.238784,1572.37248,593.763950592,83,5.252096,23.068672,172,0
1.0.0,2026-08-05 03:10:10.004,,8.7,54,10,2040,2534.883328,36.843,20020.350976,1573.605376,593.763926016,83,5.252096,23.068672,173,0
1.0.0,2026-08-05 03:10:11.021,,11.8,54,18,2040,2534.883328,36.717,20026.273792,1577.304064,593.76128,83,5.252096,23.068672,173,0
1.0.0,2026-08-05 03:10:12.025,,11.8,54,14,2040,2534.883328,37.122,20015.050752,1577.304064,593.761165312,83,5.252096,23.068672,174,0
1.0.0,2026-08-05 03:10:13.017,,11.7,54,3,2040,2534.883328,36.79,20029.571072,1577.304064,593.761050624,83,5.252096,23.068672,175,0
1.0.0,2026-08-05 03:10:14.017,,12.0,54,3,2040,2534.883328,36.974,20004.663296,1577.304064,593.760927744,83,5.252096,23.068672,176,0
1.0.0,2026-08-05 03:10:15.049,,11.7,54,8,2040,2534.883328,36.827,20000.497664,1574.838272,593.760845824,83,5.252096,23.068672,177,0
1.0.0,2026-08-05 03:10:16.022,,9.2,54,11,2040,2534.883328,36.866,19994.54208,1572.37248,593.760776192,83,5.252096,23.068672,178,0
1.0.0,2026-08-05 03:10:17.039,,11.7,54,16,2040,2534.883328,36.246,20029.714432,1577.30816,593.760649216,83,5.252096,23.068672,178,0
1.0.0,2026-08-05 03:10:18.012,,14.5,54,5,2040,2534.883328,37.393,20018.757632,1572.380672,593.760530432,83,5.252096,23.068672,180,0
1.0.0,2026-08-05 03:10:19.016,,12.2,54,18,2040,2534.883328,36.367,20013.113344,1577.312256,593.760407552,83,5.252096,23.068672,180,0
1.0.0,2026-08-05 03:10:20.020,,12.4,54,10,2040,2534.883328,37.006,20011.286528,1577.316352,593.760292864,83,5.252096,23.068672,181,0
1.0.0,2026-08-05 03:10:21.024,,9.5,54,3,2040,2534.883328,36.846,20015.14496,1577.32864,593.760292864,83,5.252096,23.068672,182,0
1.0.0,2026-08-05 03:10:22.014,,9.0,54,3,2040,2534.883328,36.965,20029.014016,1576.067072,593.760268288,83,5.252096,23.068672,183,0
1.0.0,2026-08-05 03:10:23.022,,13.0,54,11,2040,2534.883328,36.99,20018.91328,1572.397056,593.760124928,83,5.252096,23.068672,184,0
1.0.0,2026-08-05 03:10:24.018,,14.4,54,10,2040,2534.883328,36.653,20046.032896,1572.409344,593.760002048,83,5.252096,23.068672,185,0
1.0.0,2026-08-05 03:10:25.017,,12.6,54,10,2040,2534.883328,36.852,20058.189824,1572.41344,593.75986688,83,5.252096,23.068672,186,0
1.0.0,2026-08-05 03:10:26.032,,13.1,54,21,2040,2534.883328,36.52,20039.888896,1577.353216,593.759719424,83,5.252096,23.068672,186,0
1.0.0,2026-08-05 03:10:27.033,,12.2,54,5,2040,2534.883328,36.755,20037.541888,1580.351488,593.759596544,83,5.252096,23.068672,187,0
1.0.0,2026-08-05 03:10:28.017,,12.5,54,3,2040,2534.883328,36.201,20042.48576,1579.114496,593.759506432,83,5.252096,23.068672,188,0
1.0.0,2026-08-05 03:10:29.045,,14.1,54,12,2040,2534.883328,36.993,20032.028672,1574.191104,593.759391744,83,5.252096,23.068672,189,0
1.0.0,2026-08-05 03:10:30.045,,12.8,54,11,2040,2534.883328,36.691,20027.84256,1576.665088,593.759277056,83,5.252096,23.068672,190,0
1.0.0,2026-08-05 03:10:31.023,,13.4,54,10,2040,2534.883328,36.76,20023.128064,1574.199296,593.759162368,83,5.252096,23.068672,191,0
1.0.0,2026-08-05 03:10:32.008,,12.3,54,10,2040,2534.883328,36.307,20022.4768,1574.043648,593.759043584,83,5.252096,23.068672,192,0
1.0.0,2026-08-05 03:10:33.028,,10.6,54,10,2040,2534.883328,36.774,20035.203072,1574.203392,593.759031296,83,5.252096,23.068672,193,0
1.0.0,2026-08-05 03:10:34.016,,14.2,54,17,2040,2534.883328,36.878,20036.530176,1579.134976,593.759526912,83,5.252096,23.068672,193,0
1.0.0,2026-08-05 03:10:35.024,,14.0,54,5,2040,2534.883328,36.44,20030.5664,1579.134976,593.759342592,83,5.252096,23.068672,194,0
1.0.0,2026-08-05 03:10:36.019,,13.5,54,3,2040,2534.883328,36.962,20054.228992,1578.68032,593.759080448,83,5.252096,23.068672,195,0
1.0.0,2026-08-05 03:10:37.024,,12.2,54,12,2040,2534.883328,36.874,20033.92512,1574.207488,593.758957568,83,5.252096,23.068672,196,0
1.0.0,2026-08-05 03:10:38.014,,12.4,54,11,2040,2534.883328,36.825,20031.438848,1574.207488,593.758887936,83,5.252096,23.068672,197,0
1.0.0,2026-08-05 03:10:39.020,,12.3,54,11,2040,2534.883328,36.95,20060.930048,1574.207488,593.75880192,83,5.252096,23.068672,198,0
1.0.0,2026-08-05 03:10:40.025,,13.6,54,10,2040,2534.883328,36.61,20057.653248,1574.207488,593.760681984,83,5.252096,23.068672,199,0
1.0.0,2026-08-05 03:10:41.016,,13.8,54,13,2040,2534.883328,36.216,20054.360064,1579.143168,593.760559104,83,5.252096,23.068672,199,0
1.0.0,2026-08-05 03:10:42.026,,12.3,54,4,2040,2534.883328,37.144,20032.835584,1575.653376,593.760436224,83,5.252096,23.068672,200,0
1.0.0,2026-08-05 03:10:43.047,,11.7,54,9,2040,2534.883328,36.881,20038.193152,1583.570944,593.760325632,83,5.252096,23.068672,201,0
1.0.0,2026-08-05 03:10:44.056,,10.6,54,9,2040,2534.883328,36.549,20031.471616,1575.44448,593.760309248,83,5.252096,23.068672,202,0
1.0.0,2026-08-05 03:10:45.031,,14.5,54,11,2040,2534.883328,36.669,20025.970688,1574.211584,593.760165888,83,5.252096,23.068672,203,0
1.0.0,2026-08-05 03:10:46.014,,14.8,54,10,2040,2534.883328,36.817,20015.140864,1574.117376,593.759793152,83,5.252096,23.068672,204,0
1.0.0,2026-08-05 03:10:47.015,,12.7,54,9,2040,2534.883328,36.967,20036.972544,1574.211584,593.759674368,83,5.252096,23.068672,205,0
1.0.0,2026-08-05 03:10:48.029,,12.0,54,20,2040,2534.883328,36.866,20026.949632,1579.061248,593.759551488,83,5.252096,23.068672,205,0
1.0.0,2026-08-05 03:10:49.024,,9.8,54,3,2040,2534.883328,36.825,20023.762944,1579.143168,593.759490048,83,5.252096,23.068672,206,0
1.0.0,2026-08-05 03:10:50.017,,12.4,54,6,2040,2534.883328,37.086,20027.715584,1580.376064,593.759268864,83,5.252096,23.068672,207,0
1.0.0,2026-08-05 03:10:51.023,,12.6,54,9,2040,2534.883328,36.796,20042.686464,1574.21568,593.75915008,83,5.252096,23.068672,208,0
1.0.0,2026-08-05 03:10:52.023,,13.1,54,10,2040,2534.883328,36.914,20121.223168,1575.084032,593.758625792,83,5.252096,23.068672,209,0
1.0.0,2026-08-05 03:10:53.020,,17.3,54,10,2040,2534.883328,36.798,20103.819264,1574.21568,593.758445568,83,5.252096,23.068672,210,0
1.0.0,2026-08-05 03:10:54.024,,11.1,54,16,2040,2534.883328,36.985,20080.050176,1580.38016,593.75833088,83,5.252096,23.068672,210,0
1.0.0,2026-08-05 03:10:55.018,,12.7,54,4,2040,2534.883328,36.488,20077.09696,1577.914368,593.758359552,83,5.252096,23.068672,211,0
1.0.0,2026-08-05 03:10:56.032,,14.2,54,10,2040,2534.883328,36.511,20067.61472,1579.147264,593.758203904,83,5.252096,23.068672,212,0
1.0.0,2026-08-05 03:10:57.028,,14.5,54,3,2040,2534.883328,36.416,20044.14464,1579.147264,593.758081024,83,5.252096,23.068672,213,0
1.0.0,2026-08-05 03:10:58.015,,12.6,54,12,2040,2534.883328,36.843,20057.460736,1582.46912,593.757958144,83,5.252096,23.068672,214,0
1.0.0,2026-08-05 03:10:59.037,,10.4,54,12,2040,2534.883328,36.649,20040.146944,1574.596608,593.757835264,83,5.252096,23.068672,215,0
1.0.0,2026-08-05 03:11:00.020,,9.1,54,10,2040,2534.883328,36.943,20047.68768,1574.21568,593.757794304,83,5.252096,23.068672,216,0
1.0.0,2026-08-05 03:11:01.023,,10.7,54,9,2040,2534.883328,36.845,20040.593408,1574.219776,593.757196288,83,5.252096,23.068672,217,0
1.0.0,2026-08-05 03:11:02.016,,12.9,54,13,2040,2534.883328,36.268,20061.560832,1580.384256,593.7570816,83,5.252096,23.068672,217,0
1.0.0,2026-08-05 03:11:03.020,,12.7,54,4,2040,2534.883328,37.087,20061.478912,1579.155456,593.756971008,83,5.252096,23.068672,218,0
1.0.0,2026-08-05 03:11:04.024,,12.3,54,4,2040,2534.883328,36.897,20048.809984,1579.040768,593.75685632,83,5.252096,23.068672,219,0
1.0.0,2026-08-05 03:11:05.026,,11.2,54,12,2040,2534.883328,37.032,20041.6256,1576.689664,593.75681536,83,5.252096,23.068672,220,0
1.0.0,2026-08-05 03:11:06.015,,10.1,54,10,2040,2534.883328,36.628,20056.784896,1574.019072,593.756807168,83,5.252096,23.068672,221,0
1.0.0,2026-08-05 03:11:07.023,,14.2,54,10,2040,2534.883328,36.876,20055.87968,1574.223872,593.756647424,83,5.252096,23.068672,222,0
1.0.0,2026-08-05 03:11:08.019,,12.6,54,10,2040,2534.883328,36.29,20050.432,1579.159552,593.75652864,83,5.252096,23.068672,222,0
1.0.0,2026-08-05 03:11:09.019,,12.5,54,16,2040,2534.883328,37.452,20040.564736,1579.76576,593.756409856,83,5.252096,23.068672,223,0
1.0.0,2026-08-05 03:11:10.019,,12.0,54,3,2040,2534.883328,36.096,20054.704128,1579.159552,593.756286976,83,5.252096,23.068672,224,0
1.0.0,2026-08-05 03:11:11.023,,12.0,54,4,2040,2534.883328,36.869,20067.229696,1580.601344,593.756246016,83,5.252096,23.068672,225,0
1.0.0,2026-08-05 03:11:12.040,,12.1,54,3,2040,2534.883328,36.837,20052.230144,1579.159552,593.756127232,83,5.252096,23.068672,226,0
1.0.0,2026-08-05 03:11:13.086,,12.8,54,12,2040,2534.883328,36.935,20049.358848,1576.337408,593.756012544,83,5.252096,23.068672,227,0
1.0.0,2026-08-05 03:11:14.027,,14.7,54,10,2040,2534.883328,36.931,20037.443584,1574.858752,593.755897856,83,5.252096,23.068672,228,0
1.0.0,2026-08-05 03:11:15.040,,12.8,54,13,2040,2534.883328,36.827,20038.209536,1580.392448,593.755774976,83,5.252096,23.068672,228,0
1.0.0,2026-08-05 03:11:16.031,,12.4,54,15,2040,2534.883328,36.942,20022.976512,1579.851776,593.755680768,83,5.252096,23.068672,229,0
1.0.0,2026-08-05 03:11:17.031,,13.0,54,3,2040,2534.883328,36.807,20052.783104,1579.802624,593.755652096,83,5.252096,23.068672,230,0
1.0.0,2026-08-05 03:11:18.031,,13.4,54,3,2040,2534.883328,36.777,20050.526208,1579.671552,593.755508736,83,5.252096,23.068672,231,0
1.0.0,2026-08-05 03:11:19.029,,14.0,54,6,2040,2534.883328,36.89,20042.28096,1574.408192,593.755389952,83,5.252096,23.068672,232,0
1.0.0,2026-08-05 03:11:20.035,,12.8,54,10,2040,2534.883328,36.916,20033.916928,1574.412288,593.755275264,83,5.252096,23.068672,233,0
