schema_version,timestamp,cycle_id,capture_latency[ms],frame_dropped[n],hsv_flag,hsv_mask_ratio,infer_latency[ms],preproc[ms],postproc[ms],eject_flag,planned_eject_ts,eject_delay[ms],outcome_flag,cpu_temp,cpu_util[%],gpu_temp,gpu_util[%],gpu_clock[mhz],gpu_mem_used[mb],gpu_power[w]
1.0.0,2026-06-23 20:08:50.326,614,49.04,0,1,0.1235,15.31,0.69,0.32,0,,,,,4.2,57,13,2040,2372.3008,40.294
1.0.0,2026-06-23 20:08:52.715,614,,,,,,,,,2026-06-23 20:08:52.459,4.63,1,,,,,,,
1.0.0,2026-06-23 20:08:53.271,615,48.96,0,1,0.1284,15.6,0.68,0.33,1,,,,,4.8,57,13,2040,2372.3008,38.403
1.0.0,2026-06-23 20:08:54.598,615,,,,,,,,,2026-06-23 20:08:54.343,0.31,1,,,,,,,
1.0.0,2026-06-23 20:08:54.921,616,48.91,0,1,0.1024,15.07,0.68,0.32,0,,,,,3.9,57,7,2040,2372.3008,39.094
1.0.0,2026-06-23 20:08:57.309,616,,,,,,,,,2026-06-23 20:08:57.054,4.87,1,,,,,,,
1.0.0,2026-06-23 20:08:57.309,617,48.7,0,1,0.0523,14.58,0.7,0.31,0,,,,,4.4,57,5,2040,2372.3008,38.494
1.0.0,2026-06-23 20:08:59.695,617,,,,,,,,,2026-06-23 20:08:59.443,1.64,1,,,,,,,
1.0.0,2026-06-23 20:09:01.599,618,51.06,0,1,0.1229,14.85,0.61,0.34,1,,,,,4.3,57,13,2040,2372.3008,41.905
1.0.0,2026-06-23 20:09:02.918,618,,,,,,,,,2026-06-23 20:09:02.666,1.58,1,,,,,,,
1.0.0,2026-06-23 20:09:03.021,619,48.86,0,1,0.1236,15.67,0.77,0.32,0,,,,,4.7,57,12,2040,2372.3008,40.293
1.0.0,2026-06-23 20:09:05.420,619,,,,,,,,,2026-06-23 20:09:05.169,0.58,1,,,,,,,
1.0.0,2026-06-23 20:09:06.063,620,49.03,0,1,0.1452,14.26,0.79,0.37,1,,,,,6.0,57,9,2040,2372.3008,39.542
1.0.0,2026-06-23 20:09:07.392,620,,,,,,,,,2026-06-23 20:09:07.130,11.93,1,,,,,,,
1.0.0,2026-06-23 20:09:07.848,621,49.27,0,1,0.1094,14.41,0.68,0.34,0,,,,,5.4,57,10,2040,2372.3008,40.599
1.0.0,2026-06-23 20:09:10.122,622,49.12,0,1,0.0747,15.21,0.69,0.33,0,,,,,4.4,57,13,2040,2372.3008,39.197
1.0.0,2026-06-23 20:09:10.235,621,,,,,,,,,2026-06-23 20:09:09.981,2.77,1,,,,,,,
1.0.0,2026-06-23 20:09:12.510,622,,,,,,,,,2026-06-23 20:09:12.255,3.68,1,,,,,,,
1.0.0,2026-06-23 20:09:14.500,623,48.51,0,1,0.1258,13.94,0.64,0.33,0,,,,,3.9,57,4,2040,2372.3008,36.544
1.0.0,2026-06-23 20:09:16.015,624,49.34,0,1,0.1232,14.7,0.66,0.36,0,,,,,4.6,57,7,2040,2372.3008,40.817
1.0.0,2026-06-23 20:09:16.896,623,,,,,,,,,2026-06-23 20:09:16.634,11.77,1,,,,,,,
1.0.0,2026-06-23 20:09:18.406,624,,,,,,,,,2026-06-23 20:09:18.149,6.11,1,,,,,,,
1.0.0,2026-06-23 20:09:18.867,625,48.38,0,1,0.13,13.66,0.69,0.32,1,,,,,7.3,57,12,2040,2372.3008,40.915
1.0.0,2026-06-23 20:09:20.199,625,,,,,,,,,2026-06-23 20:09:19.933,15.39,1,,,,,,,
1.0.0,2026-06-23 20:09:20.693,626,49.01,0,1,0.0899,13.72,0.6,0.32,0,,,,,5.0,57,10,2040,2372.3008,42.139
1.0.0,2026-06-23 20:09:22.949,627,48.78,0,1,0.0772,15.47,0.74,0.31,0,,,,,4.6,57,8,2040,2372.3008,41.165
1.0.0,2026-06-23 20:09:23.086,626,,,,,,,,,2026-06-23 20:09:22.827,8.35,1,,,,,,,
1.0.0,2026-06-23 20:09:25.343,627,,,,,,,,,2026-06-23 20:09:25.082,10.0,1,,,,,,,
1.0.0,2026-06-23 20:09:27.318,628,47.59,0,1,0.1258,14.49,0.62,0.31,1,,,,,5.3,57,14,2040,2372.3008,37.799
1.0.0,2026-06-23 20:09:28.648,628,,,,,,,,,2026-06-23 20:09:28.385,12.07,1,,,,,,,
1.0.0,2026-06-23 20:09:28.670,629,49.22,0,1,0.1213,13.95,0.7,0.34,0,,,,,5.8,57,2,2040,2372.3008,43.138
1.0.0,2026-06-23 20:09:31.058,629,,,,,,,,,2026-06-23 20:09:30.803,4.67,1,,,,,,,
1.0.0,2026-06-23 20:09:31.510,630,48.69,0,1,0.1369,14.93,0.65,0.29,1,,,,,4.1,57,1,2040,2372.3008,36.242
1.0.0,2026-06-23 20:09:32.833,630,,,,,,,,,2026-06-23 20:09:32.577,5.89,1,,,,,,,
1.0.0,2026-06-23 20:09:33.528,631,49.34,0,1,0.0937,14.31,0.63,0.34,0,,,,,3.5,57,1,2040,2372.3008,37.683
1.0.0,2026-06-23 20:09:35.914,631,,,,,,,,,2026-06-23 20:09:35.662,1.6,1,,,,,,,
1.0.0,2026-06-23 20:09:35.986,632,48.83,0,1,0.0611,14.97,0.72,0.33,0,,,,,4.3,57,9,2040,2372.3008,40.797
1.0.0,2026-06-23 20:09:38.373,632,,,,,,,,,2026-06-23 20:09:38.119,3.06,1,,,,,,,
1.0.0,2026-06-23 20:09:40.122,633,48.53,0,1,0.122,14.52,0.71,0.32,1,,,,,5.5,57,11,2040,2382.196736,39.229
1.0.0,2026-06-23 20:09:41.448,633,,,,,,,,,2026-06-23 20:09:41.188,9.24,1,,,,,,,
1.0.0,2026-06-23 20:09:41.512,634,49.16,0,1,0.1216,13.54,0.64,0.32,0,,,,,4.0,57,0,2040,2372.3008,41.954
1.0.0,2026-06-23 20:09:43.899,634,,,,,,,,,2026-06-23 20:09:43.645,3.47,1,,,,,,,
1.0.0,2026-06-23 20:09:44.464,635,48.85,0,1,0.1436,14.89,0.69,0.33,1,,,,,5.2,57,7,2040,2372.3008,36.615
1.0.0,2026-06-23 20:09:45.792,635,,,,,,,,,2026-06-23 20:09:45.531,10.48,1,,,,,,,
1.0.0,2026-06-23 20:09:46.213,636,49.08,0,1,0.0972,15.17,0.75,0.36,0,,,,,8.2,57,11,2040,2372.3008,38.778
1.0.0,2026-06-23 20:09:48.594,637,49.23,0,1,0.0617,14.38,0.71,0.32,0,,,,,4.1,57,1,2040,2372.3008,38.797
1.0.0,2026-06-23 20:09:48.604,636,,,,,,,,,2026-06-23 20:09:48.346,7.61,1,,,,,,,
1.0.0,2026-06-23 20:09:50.983,637,,,,,,,,,2026-06-23 20:09:50.728,2.89,1,,,,,,,
1.0.0,2026-06-23 20:09:52.828,638,47.84,0,1,0.127,14.74,0.68,0.32,1,,,,,5.5,57,10,2040,2372.3008,40.017
1.0.0,2026-06-23 20:09:54.158,638,,,,,,,,,2026-06-23 20:09:53.894,13.03,1,,,,,,,
1.0.0,2026-06-23 20:09:54.241,639,48.8,0,1,0.1267,15.47,0.64,0.33,1,,,,,4.1,57,13,2040,2372.3008,40.839
1.0.0,2026-06-23 20:09:55.564,639,,,,,,,,,2026-06-23 20:09:55.308,5.72,1,,,,,,,
1.0.0,2026-06-23 20:09:57.185,640,49.11,0,1,0.1471,13.98,0.65,0.36,1,,,,,4.7,57,9,2040,2372.3008,38.24
1.0.0,2026-06-23 20:09:58.517,640,,,,,,,,,2026-06-23 20:09:58.252,14.41,1,,,,,,,
1.0.0,2026-06-23 20:09:58.933,641,48.12,0,1,0.098,13.58,0.75,0.32,0,,,,,4.1,57,9,2040,2372.3008,38.277
1.0.0,2026-06-23 20:10:01.324,641,,,,,,,,,2026-06-23 20:10:01.067,6.26,1,,,,,,,
1.0.0,2026-06-23 20:10:01.436,642,49.08,0,1,0.0616,15.66,0.74,0.29,0,,,,,4.6,57,6,2040,2372.3008,38.717
1.0.0,2026-06-23 20:10:03.823,642,,,,,,,,,2026-06-23 20:10:03.569,2.84,1,,,,,,,
1.0.0,2026-06-23 20:10:05.969,643,49.12,0,1,0.1228,14.37,0.66,0.34,0,,,,,3.8,57,10,2040,2372.3008,41.888
1.0.0,2026-06-23 20:10:07.237,644,49.37,0,1,0.1239,14.03,0.63,0.33,0,,,,,5.5,57,8,2040,2372.3008,43.144
1.0.0,2026-06-23 20:10:08.362,643,,,,,,,,,2026-06-23 20:10:08.103,8.13,1,,,,,,,
1.0.0,2026-06-23 20:10:09.625,644,,,,,,,,,2026-06-23 20:10:09.370,3.86,1,,,,,,,
1.0.0,2026-06-23 20:10:10.042,645,48.91,0,1,0.1348,15.13,0.67,0.35,1,,,,,5.1,57,10,2040,2372.3008,39.273
1.0.0,2026-06-23 20:10:11.361,645,,,,,,,,,2026-06-23 20:10:11.109,1.3,1,,,,,,,
1.0.0,2026-06-23 20:10:11.945,646,49.31,0,1,0.0876,14.75,0.65,0.33,0,,,,,4.9,57,13,2040,2372.3008,40.189
1.0.0,2026-06-23 20:10:14.210,647,49.03,0,1,0.0653,14.62,0.73,0.34,0,,,,,4.8,57,6,2040,2372.3008,38.636
1.0.0,2026-06-23 20:10:14.334,646,,,,,,,,,2026-06-23 20:10:14.078,4.69,1,,,,,,,
1.0.0,2026-06-23 20:10:16.600,647,,,,,,,,,2026-06-23 20:10:16.343,5.71,1,,,,,,,
1.0.0,2026-06-23 20:10:18.650,648,49.11,0,1,0.1205,13.16,0.6,0.32,0,,,,,4.5,56,1,2040,2372.3008,36.306
1.0.0,2026-06-23 20:10:19.978,649,48.67,0,1,0.1213,14.31,0.64,0.35,0,,,,,4.0,57,6,2040,2372.3008,41.391
1.0.0,2026-06-23 20:10:21.037,648,,,,,,,,,2026-06-23 20:10:20.783,2.82,1,,,,,,,
1.0.0,2026-06-23 20:10:22.362,649,,,,,,,,,2026-06-23 20:10:22.111,0.68,1,,,,,,,
1.0.0,2026-06-23 20:10:22.837,650,48.66,0,1,0.1284,14.64,0.66,0.29,1,,,,,4.1,57,12,2040,2372.3008,40.07
1.0.0,2026-06-23 20:10:24.161,650,,,,,,,,,2026-06-23 20:10:23.904,6.29,1,,,,,,,
1.0.0,2026-06-23 20:10:24.795,651,48.77,0,1,0.0943,14.87,0.63,0.33,0,,,,,3.5,57,0,2040,2372.3008,39.502
1.0.0,2026-06-23 20:10:27.079,652,48.81,0,1,0.0688,16.42,0.72,0.33,0,,,,,6.1,57,9,2040,2372.3008,40.873
1.0.0,2026-06-23 20:10:27.182,651,,,,,,,,,2026-06-23 20:10:26.928,3.25,1,,,,,,,
1.0.0,2026-06-23 20:10:29.464,652,,,,,,,,,2026-06-23 20:10:29.213,0.89,1,,,,,,,
1.0.0,2026-06-23 20:10:31.171,653,49.28,0,1,0.1241,15.27,0.61,0.35,1,,,,,4.5,57,13,2040,2372.3008,37.3
1.0.0,2026-06-23 20:10:32.489,653,,,,,,,,,2026-06-23 20:10:32.238,0.78,1,,,,,,,
1.0.0,2026-06-23 20:10:32.719,654,49.15,0,1,0.1229,15.98,0.68,0.36,0,,,,,4.7,57,0,2040,2372.3008,42.57
1.0.0,2026-06-23 20:10:35.106,654,,,,,,,,,2026-06-23 20:10:34.852,3.05,1,,,,,,,
1.0.0,2026-06-23 20:10:35.492,655,49.25,0,1,0.1482,15.26,0.68,0.36,1,,,,,4.7,57,0,2040,2372.3008,35.985
1.0.0,2026-06-23 20:10:36.813,655,,,,,,,,,2026-06-23 20:10:36.559,3.27,1,,,,,,,
1.0.0,2026-06-23 20:10:37.424,656,49.07,0,1,0.1264,15.53,0.68,0.34,0,,,,,4.3,56,1,2040,2372.3008,36.319
1.0.0,2026-06-23 20:10:39.812,656,,,,,,,,,2026-06-23 20:10:39.558,2.92,1,,,,,,,
